ward,month,pred1,actual,pred2,abs_diff,rel_diff_pct
Stockwell West & Larkhall,4,8.575025,9.0,8.254442287517097,0.3205827124829028,3.8097784915710116
Stockwell West & Larkhall,5,8.628164,14.0,8.254442287517097,0.37372171248290265,4.427298796385844
Stockwell West & Larkhall,5,8.628164,14.0,8.254442287517097,0.37372171248290265,4.427298796385844
Stockwell West & Larkhall,6,8.628164,9.0,8.254442287517097,0.37372171248290265,4.427298796385844
Stockwell West & Larkhall,6,8.628164,9.0,8.254442287517097,0.37372171248290265,4.427298796385844
Stockwell West & Larkhall,7,8.940341,7.0,8.254442287517097,0.6858987124829028,7.977986125371466
Stockwell West & Larkhall,7,8.940341,7.0,8.254442287517097,0.6858987124829028,7.977986125371466
Stockwell West & Larkhall,8,9.051514,6.0,8.254442287517097,0.7970717124829019,9.211530403065158
Stockwell West & Larkhall,8,9.051514,6.0,8.254442287517097,0.7970717124829019,9.211530403065158
Stockwell West & Larkhall,9,9.051514,10.0,8.254442287517097,0.7970717124829019,9.211530403065158
Stockwell West & Larkhall,9,9.051514,10.0,8.254442287517097,0.7970717124829019,9.211530403065158
Stockwell West & Larkhall,10,9.191771,8.0,8.254442287517097,0.937328712482902,10.745354272993648
Stockwell West & Larkhall,10,9.191771,8.0,8.254442287517097,0.937328712482902,10.745354272993648
Stockwell West & Larkhall,11,9.108579,3.0,8.254442287517097,0.8541367124829033,9.838572427449282
Stockwell West & Larkhall,11,9.108579,3.0,8.254442287517097,0.8541367124829033,9.838572427449282
Stockwell West & Larkhall,12,9.081444,6.0,8.254442287517097,0.8270017124829021,9.540922209190931
Stockwell West & Larkhall,12,9.081444,6.0,8.254442287517097,0.8270017124829021,9.540922209190931
Stoke Newington,1,9.794093,12.0,9.215084244557229,0.5790087554427714,6.091886545048183
Stoke Newington,1,9.794093,12.0,9.152698873034677,0.6413941269653236,6.770477358524893
Stoke Newington,2,9.141562,17.0,9.023140718933508,0.11842128106649241,1.3038614823358385
Stoke Newington,2,9.141562,17.0,9.16884800054694,0.027286000546940414,0.29803811652634066
Stoke Newington,3,9.158069,6.0,8.95149130179045,0.20657769820954996,2.2814214676336024
Stoke Newington,3,9.158069,6.0,9.195557476865986,0.03748847686598644,0.4085130196284552
Stoke Newington,4,9.24173,10.0,8.613107528474956,0.6286224715250448,7.0414807250137725
Stoke Newington,4,9.24173,10.0,8.994449542001655,0.24728045799834497,2.7119765675568988
Stoke Newington,5,9.24173,9.0,8.094371114190517,1.1473588858094832,13.236642752046585
Stoke Newington,5,9.24173,9.0,9.105394149331158,0.1363358506688428,1.4861822437039856
Stoke Newington,6,9.24173,5.0,8.127564817419858,1.1141651825801429,12.82913548640713
Stoke Newington,6,9.24173,5.0,9.225008274645134,0.01672172535486638,0.18110101639145815
Stoke Newington,7,9.3083,2.0,8.552513622132157,0.7557863778678424,8.463067739885185
Stoke Newington,7,9.3083,2.0,9.306655971778143,0.00164402822185572,0.017663519853049415
Stoke Newington,8,9.382777,7.0,9.106825473883546,0.27595152611645446,2.9849373614844814
Stoke Newington,8,9.382777,7.0,9.330261719764524,0.052515280235477135,0.5612694017461848
Stoke Newington,9,9.382777,2.0,9.550485845805792,0.16770884580579093,1.7715789103191244
Stoke Newington,9,9.382777,2.0,9.302631453078217,0.08014554692178422,0.8578409952668828
Stoke Newington,10,9.486999,11.0,9.748779719751756,0.261780719751755,2.7218104716805906
Stoke Newington,10,9.486999,11.0,9.247728875611584,0.23927012438841722,2.554295167531025
Stoke Newington,11,9.454125,5.0,9.6939863660834,0.23986136608340125,2.5053266246222288
Stoke Newington,11,9.454125,5.0,9.193200633309392,0.2609243666906078,2.79851783383375
Stoke Newington,12,9.454667,2.0,9.474214227985954,0.019547227985952986,0.20653336824843954
Stoke Newington,12,9.454667,2.0,9.159147367640031,0.29551963235996936,3.1752721556493855
Stonebridge,1,13.654919,11.0,14.03795532037443,0.3830363203744298,2.7663168217437013
Stonebridge,1,13.654919,11.0,14.03795575238376,0.3830367523837612,2.7663198985926156
Stonebridge,2,12.357355,4.0,14.037955669024578,1.680600669024578,12.734085157003259
Stonebridge,2,12.357355,4.0,14.037955752383764,1.6806007523837643,12.734085748408846
Stonebridge,3,11.810762,11.0,14.03795573629903,2.2271937362990304,17.232527810626443
Stonebridge,3,11.810762,11.0,14.037955752383764,2.227193752383764,17.232527924356113
Stonebridge,4,11.073568,5.0,12.87289050921863,1.79932250921863,15.027879872307196
Stonebridge,4,11.073568,5.0,14.0379557492801,2.9643877492800996,23.6097799470658
Stonebridge,5,11.073568,3.0,13.813148371128024,2.7395803711280244,22.016406907793673
Stonebridge,5,11.073568,3.0,14.037955751784889,2.964387751784889,23.60977996466013
Stonebridge,6,11.073568,6.0,13.994577616297782,2.9210096162977823,23.304552805842324
Stonebridge,6,11.073568,6.0,14.037955752268203,2.9643877522682036,23.60977996805506
Stonebridge,7,11.109779,19.0,14.029585641581424,2.919806641581424,23.22896129802706
Stonebridge,7,11.109779,19.0,14.037955752361464,2.9281767523614644,23.287797339969142
Stonebridge,8,11.316852,8.0,14.03634068172456,2.7194886817245596,21.452830149355187
Stonebridge,8,11.316852,8.0,14.037955752379458,2.7211037523794577,21.464203388598694
Stonebridge,9,11.316852,11.0,14.03764411335104,2.72079211335104,21.462008956418103
Stonebridge,9,11.316852,11.0,14.037955752382931,2.7211037523829305,21.464203388623144
Stonebridge,10,11.388348,7.0,14.037895619481116,2.6495476194811154,20.841046433229966
Stonebridge,10,11.388348,7.0,14.0379557523836,2.6496077523835986,20.84147014199978
Stonebridge,11,11.430199,6.0,14.037944149325092,2.6077451493250923,20.478486664970685
Stonebridge,11,11.430199,6.0,14.03795575238373,2.6077567523837306,20.478568453332123
Stonebridge,12,11.403064,9.0,14.037953513493497,2.634889513493496,20.71371172238684
Stonebridge,12,11.403064,9.0,14.037955752383755,2.634891752383755,20.71372750014765
Stonecot,3,4.651242,4.0,3.5196342858791723,1.1316077141208276,27.698564377396362
Stonecot,3,4.651242,4.0,3.519698555806161,1.1315434441938388,27.696773375490512
Stonecot,4,3.4438066,3.0,3.064740458643651,0.37906614135634875,11.648256913282403
Stonecot,4,3.4438066,3.0,3.519668592152327,0.07586199215232714,2.1788543811521532
Stonecot,5,3.4438066,2.0,3.387023070157805,0.05678352984219481,1.6625661181471976
Stonecot,5,3.4438066,2.0,3.5196850891978624,0.07587848919786255,2.179323034608321
Stonecot,6,3.4438066,1.0,3.433213641166593,0.01059295883340683,0.3080682755591215
Stonecot,6,3.4438066,1.0,3.519692335711759,0.07588573571175905,2.179528895239289
Stonecot,7,3.4712517,1.0,3.489140128701333,0.017888428701333225,0.5140063703761586
Stonecot,7,3.4712517,1.0,3.519695743713654,0.04844404371365396,1.3859078216133764
Stonecot,8,3.5897233,5.0,3.5026621780934724,0.08706112190652782,2.4550589410414
Stonecot,8,3.5897233,5.0,3.519697265832422,0.07002603416757802,1.9699505330749514
Stonecot,9,3.6205952,2.0,3.512982197695421,0.10761300230457893,3.017083752097355
Stonecot,9,3.6205952,2.0,3.5196979726710413,0.10089722732895856,2.826136823488857
Stonecot,10,4.5849223,4.0,3.5162648062074457,1.068657493792554,26.38273822792481
Stonecot,10,4.5849223,4.0,3.5196982913838086,1.065224008616191,26.2868322237972
Stonecot,12,4.687987,1.0,3.518996671170118,1.1689903288298815,28.4876972019907
Stonecot,12,4.687987,1.0,3.5196985049386678,1.168288495061332,28.468159369857876
Stratford Olympic Park,1,7.416782,16.0,0.2222733257994141,7.194508674200586,188.36121398159116
Stratford Olympic Park,1,7.416782,16.0,0.4583508621628701,6.95843113783713,176.71907914772697
Stratford Olympic Park,2,7.293221,19.0,2.652379577317606,4.640841422682394,93.32450839150953
Stratford Olympic Park,2,7.293221,19.0,3.315260193272961,3.977960806727039,74.9958591480473
Stratford Olympic Park,3,7.3097277,10.0,0.1272031203215462,7.182524579678454,193.1583001969597
Stratford Olympic Park,3,7.3097277,10.0,0.4017604474711044,6.907967252528896,179.16041937493702
Stratford Olympic Park,4,7.380322,9.0,0.9814694347981364,6.398852565201863,153.0498007537625
Stratford Olympic Park,4,7.380322,9.0,1.8109261115886428,5.569395888411357,121.18910991836398
Stratford Olympic Park,5,7.380322,15.0,0.1191358486994945,7.261186151300505,193.64562873194072
Stratford Olympic Park,5,7.380322,15.0,0.3223593859129865,7.057962614087013,183.25988731651125
Stratford Olympic Park,6,7.380322,8.0,1.4030161858023562,5.977305814197644,136.10556004457476
Stratford Olympic Park,6,7.380322,8.0,2.050831671707776,5.3294903282922235,113.01884188951338
Stratford Olympic Park,7,7.419073,14.0,-0.0114839737241605,7.43055697372416,200.62011937667842
Stratford Olympic Park,7,7.419073,14.0,0.1984805257139042,7.220592474286096,189.5777285952026
Stratford Olympic Park,8,7.450602,7.0,0.5618778857137281,6.888724114286272,171.94986352649408
Stratford Olympic Park,8,7.450602,7.0,1.3013842420041293,6.149217757995871,140.52165046794573
Stratford Olympic Park,9,7.4814734,10.0,0.2114824028874341,7.269990997112566,189.00384152431724
Stratford Olympic Park,9,7.4814734,10.0,0.4183326975500244,7.063140702449975,178.81807769029862
Stratford Olympic Park,10,7.354231,15.0,1.84496342013816,5.509267579861841,119.77717457088157
Stratford Olympic Park,10,7.354231,15.0,2.513146160414494,4.841084839585506,98.123032309067
Stratford Olympic Park,11,7.435698,13.0,0.0319908403653175,7.403707159634683,198.28643956387702
Stratford Olympic Park,11,7.435698,13.0,0.286335548917876,7.1493624510821245,185.16786817337766
Stratford Olympic Park,12,7.4085636,13.0,0.8373917432009326,6.571171856799067,159.3792734329375
Stratford Olympic Park,12,7.4085636,13.0,1.5075205309127748,5.901043069087225,132.36849232114886
Stratford,1,10.486136,10.0,5.795287575807361,4.690848424192639,57.62209185642454
Stratford,1,10.486136,10.0,5.795287575807361,4.690848424192639,57.62209185642454
Stratford,2,10.1168785,13.0,5.795287575807361,4.321590924192639,54.318072141832744
Stratford,2,10.1168785,13.0,5.795287575807361,4.321590924192639,54.318072141832744
Stratford,3,10.133385,7.0,5.795287575807361,4.3380974241926396,54.46903881722559
Stratford,3,10.133385,7.0,5.795287575807361,4.3380974241926396,54.46903881722559
Stratford,4,9.946369,17.0,5.795287575807361,4.15108142419264,52.74008366530176
Stratford,4,9.946369,17.0,5.795287575807361,4.15108142419264,52.74008366530176
Stratford,5,9.946369,15.0,5.795287575807361,4.15108142419264,52.74008366530176
Stratford,5,9.946369,15.0,5.795287575807361,4.15108142419264,52.74008366530176
Stratford,6,9.946369,23.0,5.795287575807361,4.15108142419264,52.74008366530176
Stratford,6,9.946369,23.0,5.795287575807361,4.15108142419264,52.74008366530176
Stratford,7,10.018216,16.0,5.795287575807361,4.22292842419264,53.40914369732942
Stratford,7,10.018216,16.0,5.795287575807361,4.22292842419264,53.40914369732942
Stratford,8,10.092693,24.0,5.795287575807361,4.29740542419264,54.096307629382444
Stratford,8,10.092693,24.0,5.795287575807361,4.29740542419264,54.096307629382444
Stratford,9,10.123565,24.0,5.795287575807361,4.328277424192638,54.37926387697727
Stratford,9,10.123565,24.0,5.795287575807361,4.328277424192638,54.37926387697727
Stratford,10,10.094834,15.0,5.795287575807361,4.2995464241926395,54.11596637169447
Stratford,10,10.094834,15.0,5.795287575807361,4.2995464241926395,54.11596637169447
Stratford,11,10.115415,19.0,5.795287575807361,4.3201274241926395,54.30467201066917
Stratford,11,10.115415,19.0,5.795287575807361,4.3201274241926395,54.30467201066917
Stratford,12,10.08828,7.0,5.795287575807361,4.292992424192638,54.055770578033076
Stratford,12,10.08828,7.0,5.795287575807361,4.292992424192638,54.055770578033076
Streatham Common & Vale,1,7.8534126,6.0,4.909930865702545,2.943481734297455,46.12399160466272
Streatham Common & Vale,1,7.8534126,6.0,3.739632714190935,4.113779885809065,70.96978877109066
Streatham Common & Vale,2,7.2982736,9.0,4.029927698294184,3.268345901705816,57.702821756847975
Streatham Common & Vale,2,7.2982736,9.0,2.95254388640338,4.34572971359662,84.78796387431089
Streatham Common & Vale,3,7.31478,8.0,4.840583558378713,2.474196441621287,40.70954241291811
Streatham Common & Vale,3,7.31478,8.0,3.708980753466544,3.6057992465334556,65.41867747627909
Streatham Common & Vale,4,6.9193625,13.0,6.511415855243443,0.4079466447565574,6.074802725000565
Streatham Common & Vale,4,6.9193625,13.0,3.1901660250889057,3.7291964749110944,73.77587323991055
Streatham Common & Vale,5,6.9193625,5.0,6.551056842431817,0.36830565756818334,5.468362167583315
Streatham Common & Vale,5,6.9193625,5.0,3.4602557078337783,3.4591067921662217,66.6519080548751
Streatham Common & Vale,6,6.9193625,4.0,6.172868661516399,0.7464938384836008,11.403615308563475
Streatham Common & Vale,6,6.9193625,4.0,3.8300048144714176,3.0893576855285825,57.4798049996768
Streatham Common & Vale,7,6.9581137,12.0,5.113108397588163,1.8450053024118374,30.56865804466427
Streatham Common & Vale,7,6.9581137,12.0,3.197257958051173,3.760855741948827,74.06633392815756
Streatham Common & Vale,8,7.0765853,5.0,5.304633907929163,1.7719513920708367,28.623213309009927
Streatham Common & Vale,8,7.0765853,5.0,3.644360464808556,3.4322248351914437,64.02839657034181
Streatham Common & Vale,9,7.1074567,11.0,4.779792836183903,2.327663863816097,39.162362272800976
Streatham Common & Vale,9,7.1074567,11.0,3.3357068556319334,3.771749844368067,72.23385565639228
Streatham Common & Vale,10,7.4099245,6.0,5.288163038681972,2.1217614613180276,33.41859874338622
Streatham Common & Vale,10,7.4099245,6.0,3.92199042581211,3.4879340741878897,61.55948217089045
Streatham Common & Vale,11,7.4534316,9.0,4.219971721536987,3.2334598784630133,55.398752007435604
Streatham Common & Vale,11,7.4534316,9.0,3.02028610335641,4.43314549664359,84.65275888088797
Streatham Common & Vale,12,7.426297,3.0,3.792940834660441,3.633356165339559,64.77010682694964
Streatham Common & Vale,12,7.426297,3.0,2.68046303667886,4.7458339633211395,93.9140524974935
Streatham Hill East,1,6.224845,2.0,4.655473529913018,1.569371470086982,28.8478956893099
Streatham Hill East,1,6.224845,2.0,4.655473529913018,1.569371470086982,28.8478956893099
Streatham Hill East,2,5.9397445,7.0,4.655473529913018,1.2842709700869817,24.242464222277547
Streatham Hill East,2,5.9397445,7.0,4.655473529913018,1.2842709700869817,24.242464222277547
Streatham Hill East,3,5.956251,3.0,4.655473529913018,1.3007774700869819,24.51585444797904
Streatham Hill East,3,5.956251,3.0,4.655473529913018,1.3007774700869819,24.51585444797904
Streatham Hill East,4,5.9518123,5.0,4.655473529913018,1.2963387700869822,24.442421763185624
Streatham Hill East,4,5.9518123,5.0,4.655473529913018,1.2963387700869822,24.442421763185624
Streatham Hill East,5,5.9518123,1.0,4.655473529913018,1.2963387700869822,24.442421763185624
Streatham Hill East,5,5.9518123,1.0,4.655473529913018,1.2963387700869822,24.442421763185624
Streatham Hill East,6,5.9518123,4.0,4.655473529913018,1.2963387700869822,24.442421763185624
Streatham Hill East,6,5.9518123,4.0,4.655473529913018,1.2963387700869822,24.442421763185624
Streatham Hill East,7,6.0061884,1.0,4.655473529913018,1.350714870086982,25.337792155973972
Streatham Hill East,7,6.0061884,1.0,4.655473529913018,1.350714870086982,25.337792155973972
Streatham Hill East,8,6.0806684,3.0,4.655473529913018,1.4251948700869823,26.549478935558913
Streatham Hill East,8,6.0806684,3.0,4.655473529913018,1.4251948700869823,26.549478935558913
Streatham Hill East,9,6.0806684,2.0,4.655473529913018,1.4251948700869823,26.549478935558913
Streatham Hill East,9,6.0806684,2.0,4.655473529913018,1.4251948700869823,26.549478935558913
Streatham Hill East,10,6.205703,4.0,4.655473529913018,1.5502294700869816,28.546253084414175
Streatham Hill East,10,6.205703,4.0,4.655473529913018,1.5502294700869816,28.546253084414175
Streatham Hill East,11,6.1525607,4.0,4.655473529913018,1.4970871700869823,27.70322777001476
Streatham Hill East,11,6.1525607,4.0,4.655473529913018,1.4970871700869823,27.70322777001476
Streatham Hill East,12,6.1254263,6.0,4.655473529913018,1.4699527700869819,27.269574771642073
Streatham Hill East,12,6.1254263,6.0,4.655473529913018,1.4699527700869819,27.269574771642073
Streatham Hill West & Thornton,1,8.207653,6.0,9.041539947365855,0.8338869473658548,9.668706819042205
Streatham Hill West & Thornton,1,8.207653,6.0,9.041539947365855,0.8338869473658548,9.668706819042205
Streatham Hill West & Thornton,2,7.846193,5.0,9.041539947365855,1.195346947365855,14.156393295552498
Streatham Hill West & Thornton,2,7.846193,5.0,9.041539947365855,1.195346947365855,14.156393295552498
Streatham Hill West & Thornton,3,7.8626995,4.0,9.041539947365855,1.1788404473658556,13.947275782934456
Streatham Hill West & Thornton,3,7.8626995,4.0,9.041539947365855,1.1788404473658556,13.947275782934456
Streatham Hill West & Thornton,4,7.5638194,4.0,8.762707282738933,1.1988878827389335,14.6863800983028
Streatham Hill West & Thornton,4,7.5638194,4.0,9.041539947365855,1.4777205473658555,17.79811585468964
Streatham Hill West & Thornton,6,7.5638194,4.0,9.041539947365855,1.4777205473658555,17.79811585468964
Streatham Hill West & Thornton,6,7.5638194,4.0,9.041539947365855,1.4777205473658555,17.79811585468964
Streatham Hill West & Thornton,7,7.620043,4.0,9.041539947365855,1.4214969473658554,17.06316802978903
Streatham Hill West & Thornton,7,7.620043,4.0,9.041539947365855,1.4214969473658554,17.06316802978903
Streatham Hill West & Thornton,8,7.738514,5.0,9.041539947365855,1.303025947365855,15.530652660033967
Streatham Hill West & Thornton,8,7.738514,5.0,9.041539947365855,1.303025947365855,15.530652660033967
Streatham Hill West & Thornton,9,7.769386,10.0,9.041539947365855,1.2721539473658554,15.1348468412615
Streatham Hill West & Thornton,9,7.769386,10.0,9.041539947365855,1.2721539473658554,15.1348468412615
Streatham Hill West & Thornton,10,7.8106203,1.0,9.041539947365855,1.2309196473658552,14.60844935364603
Streatham Hill West & Thornton,10,7.8106203,1.0,9.041539947365855,1.2309196473658552,14.60844935364603
Streatham Hill West & Thornton,11,7.741401,3.0,9.041539947365855,1.3001389473658556,15.493577096449442
Streatham Hill West & Thornton,11,7.741401,3.0,9.041539947365855,1.3001389473658556,15.493577096449442
Streatham Hill West & Thornton,12,7.741943,10.0,9.041539947365855,1.2995969473658553,15.486618021318696
Streatham Hill West & Thornton,12,7.741943,10.0,9.041539947365855,1.2995969473658553,15.486618021318696
Streatham Wells,1,6.090256,4.0,2.773274707767026,3.316981292232974,74.84559825186447
Streatham Wells,1,6.090256,4.0,2.773274707767026,3.316981292232974,74.84559825186447
Streatham Wells,2,5.847508,3.0,2.773274707767026,3.0742332922329743,71.32144252895264
Streatham Wells,2,5.847508,3.0,2.773274707767026,3.0742332922329743,71.32144252895264
Streatham Wells,3,5.8640146,2.0,2.773274707767026,3.090739892232974,71.56735827879808
Streatham Wells,3,5.8640146,2.0,2.773274707767026,3.090739892232974,71.56735827879808
Streatham Wells,4,5.5753403,4.0,2.773274707767026,2.8020655922329736,67.12647761637368
Streatham Wells,4,5.5753403,4.0,2.773274707767026,2.8020655922329736,67.12647761637368
Streatham Wells,5,5.5753403,2.0,2.773274707767026,2.8020655922329736,67.12647761637368
Streatham Wells,5,5.5753403,2.0,2.773274707767026,2.8020655922329736,67.12647761637368
Streatham Wells,6,5.5753403,2.0,2.773274707767026,2.8020655922329736,67.12647761637368
Streatham Wells,6,5.5753403,2.0,2.773274707767026,2.8020655922329736,67.12647761637368
Streatham Wells,7,5.626286,3.0,2.773274707767026,2.8530112922329742,67.93239293085436
Streatham Wells,7,5.626286,3.0,2.773274707767026,2.8530112922329742,67.93239293085436
Streatham Wells,8,5.7447577,4.0,2.773274707767026,2.971482992232974,69.76923425469657
Streatham Wells,8,5.7447577,4.0,2.773274707767026,2.971482992232974,69.76923425469657
Streatham Wells,9,5.775629,2.0,2.773274707767026,3.0023542922329742,70.23951596285295
Streatham Wells,9,5.775629,2.0,2.773274707767026,3.0023542922329742,70.23951596285295
Streatham Wells,10,5.8529525,3.0,2.773274707767026,3.0796777922329737,71.40265884626925
Streatham Wells,10,5.8529525,3.0,2.773274707767026,3.0796777922329737,71.40265884626925
Streatham Wells,11,5.8685117,8.0,2.773274707767026,3.095236992232974,71.63419335268576
Streatham Wells,11,5.8685117,8.0,2.773274707767026,3.095236992232974,71.63419335268576
Streatham Wells,12,5.8690534,6.0,2.773274707767026,3.095778692232974,71.64223930472481
Streatham Wells,12,5.8690534,6.0,2.773274707767026,3.095778692232974,71.64223930472481
Stroud Green,1,8.712065,6.0,6.490101242089609,2.221963757910392,29.23219918169994
Stroud Green,1,8.712065,6.0,6.490101242089609,2.221963757910392,29.23219918169994
Stroud Green,2,8.186736,5.0,6.490101242089609,1.6966347579103909,23.119896063776658
Stroud Green,2,8.186736,5.0,6.490101242089609,1.6966347579103909,23.119896063776658
Stroud Green,3,8.203242,8.0,6.490101242089609,1.7131407579103906,23.318597131836373
Stroud Green,3,8.203242,8.0,6.490101242089609,1.7131407579103906,23.318597131836373
Stroud Green,4,7.4448066,6.0,6.490101242089609,0.9547053579103908,13.702356251352546
Stroud Green,4,7.4448066,6.0,6.490101242089609,0.9547053579103908,13.702356251352546
Stroud Green,5,7.4448066,9.0,6.490101242089609,0.9547053579103908,13.702356251352546
Stroud Green,5,7.4448066,9.0,6.490101242089609,0.9547053579103908,13.702356251352546
Stroud Green,6,7.4448066,4.0,6.490101242089609,0.9547053579103908,13.702356251352546
Stroud Green,6,7.4448066,4.0,6.490101242089609,0.9547053579103908,13.702356251352546
Stroud Green,7,7.4957523,8.0,6.490101242089609,1.0056510579103914,14.380975102934451
Stroud Green,7,7.4957523,8.0,6.490101242089609,1.0056510579103914,14.380975102934451
Stroud Green,8,7.614224,7.0,6.490101242089609,1.1241227579103912,15.940113952503385
Stroud Green,8,7.614224,7.0,6.490101242089609,1.1241227579103912,15.940113952503385
Stroud Green,9,7.6450953,5.0,6.490101242089609,1.1549940579103914,16.34210114406585
Stroud Green,9,7.6450953,5.0,6.490101242089609,1.1549940579103914,16.34210114406585
Stroud Green,10,8.127232,14.0,6.490101242089609,1.6371307579103904,22.399855442802448
Stroud Green,10,8.127232,14.0,6.490101242089609,1.6371307579103904,22.399855442802448
Stroud Green,11,8.206976,8.0,6.490101242089609,1.7168747579103902,23.363485537023514
Stroud Green,11,8.206976,8.0,6.490101242089609,1.7168747579103902,23.363485537023514
Stroud Green,12,8.207518,8.0,6.490101242089609,1.7174167579103914,23.369999312435866
Stroud Green,12,8.207518,8.0,6.490101242089609,1.7174167579103914,23.369999312435866
Sudbury,1,5.753781,4.0,2.569999552746176,3.183781447253824,76.49844748017614
Sudbury,1,5.753781,4.0,2.2336971372617187,3.5200838627382813,88.1400562792662
Sudbury,2,5.1812406,5.0,3.200140221595832,1.9811003784041676,47.27384235541662
Sudbury,2,5.1812406,5.0,2.811614529363756,2.3696260706362438,59.293607410218875
Sudbury,3,5.1812406,1.0,3.57841912558613,1.6028214744138696,36.59551910977047
Sudbury,3,5.1812406,1.0,3.158541473321082,2.022699126678918,48.50724176953068
Sudbury,4,4.33358,1.0,2.536179949088583,1.7974000509114174,52.32788523127012
Sudbury,4,4.33358,1.0,1.920250803790692,2.4133291962093084,77.17922892146346
Sudbury,5,4.33358,2.0,1.607446577597238,2.7261334224027625,91.77314347263221
Sudbury,5,4.33358,2.0,1.2606834927647794,3.072896507235221,109.85884062162911
Sudbury,6,4.33358,1.0,2.5440571568073134,1.789522843192687,52.03888493656464
Sudbury,6,4.33358,1.0,2.1810747833219515,2.152505216678049,66.08194258239556
Sudbury,7,4.361026,3.0,1.9463317063744936,2.414694293625506,76.56753924658845
Sudbury,7,4.361026,3.0,1.65251679551506,2.70850920448494,90.08031693081038
Sudbury,8,4.4794974,4.0,1.911153710155576,2.568343689844424,80.37815382420085
Sudbury,8,4.4794974,4.0,1.6265254537015132,2.8529719462984864,93.44779784337018
Sudbury,9,4.510369,1.0,1.90869936989198,2.6016696301080198,81.06066114861466
Sudbury,9,4.510369,1.0,1.6262783879420997,2.8840906120579,93.99564386654676
Sudbury,10,5.173378,2.0,3.4001487567224915,1.773229243277508,41.36522328777061
Sudbury,10,5.173378,2.0,2.99474755459246,2.17863044540754,53.34468553027135
Sudbury,11,5.3784294,2.0,3.1160359031611864,2.2623934968388135,53.26747278600035
Sudbury,11,5.3784294,2.0,2.734388343532257,2.644041056467743,65.1818182055338
Sudbury,12,5.351295,2.0,2.483012773278236,2.8682822267217642,73.22362893388198
Sudbury,12,5.351295,2.0,2.153899466533169,3.1973955334668314,85.20486838081321
Surbiton Hill,1,5.1664066,2.0,5.560810810810811,0.39440421081081123,7.353336763983799
Surbiton Hill,1,5.1664066,2.0,5.560810810810811,0.39440421081081123,7.353336763983799
Surbiton Hill,2,4.6235566,2.0,5.560810810810811,0.9372542108108117,18.40574231082643
Surbiton Hill,2,4.6235566,2.0,5.560810810810811,0.9372542108108117,18.40574231082643
Surbiton Hill,3,4.6235566,3.0,5.560810810810811,0.9372542108108117,18.40574231082643
Surbiton Hill,3,4.6235566,3.0,5.560810810810811,0.9372542108108117,18.40574231082643
Surbiton Hill,4,3.8883135,4.0,5.560810810810811,1.6724973108108112,35.40004884679726
Surbiton Hill,4,3.8883135,4.0,5.560810810810811,1.6724973108108112,35.40004884679726
Surbiton Hill,5,3.8883135,3.0,5.560810810810811,1.6724973108108112,35.40004884679726
Surbiton Hill,5,3.8883135,3.0,5.560810810810811,1.6724973108108112,35.40004884679726
Surbiton Hill,6,3.8883135,5.0,5.560810810810811,1.6724973108108112,35.40004884679726
Surbiton Hill,6,3.8883135,5.0,5.560810810810811,1.6724973108108112,35.40004884679726
Surbiton Hill,7,3.9279535,3.0,5.560810810810811,1.6328573108108113,34.416648097170075
Surbiton Hill,7,3.9279535,3.0,5.560810810810811,1.6328573108108113,34.416648097170075
Surbiton Hill,8,4.0464244,1.0,5.560810810810811,1.5143864108108112,31.52595679361957
Surbiton Hill,8,4.0464244,1.0,5.560810810810811,1.5143864108108112,31.52595679361957
Surbiton Hill,10,4.5990667,2.0,5.560810810810811,0.9617441108108116,18.932198932269596
Surbiton Hill,10,4.5990667,2.0,5.560810810810811,0.9617441108108116,18.932198932269596
Surbiton Hill,11,4.615747,2.0,5.560810810810811,0.9450638108108116,18.57334922829892
Surbiton Hill,11,4.615747,2.0,5.560810810810811,0.9450638108108116,18.57334922829892
Surbiton Hill,12,4.6162887,2.0,5.560810810810811,0.9445221108108113,18.561715148947403
Surbiton Hill,12,4.6162887,2.0,5.560810810810811,0.9445221108108113,18.561715148947403
Surrey Docks,1,7.2331944,3.0,7.33465931960596,0.10146491960595938,1.3929975075107202
Surrey Docks,1,7.2331944,3.0,6.824929087698382,0.40826531230161844,5.808247632180392
Surrey Docks,2,7.0328145,1.0,7.292181798221083,0.2593672982210835,3.6211848550814976
Surrey Docks,2,7.0328145,1.0,6.7824515685924975,0.2503629314075022,3.6244387934977973
Surrey Docks,3,7.0328145,6.0,7.24970427880582,0.21688977880581994,3.037136266576005
Surrey Docks,3,7.0328145,6.0,6.739974049486613,0.2928404505133866,4.252449668579314
Surrey Docks,4,6.003036,4.0,7.885367121493792,1.8823311214937926,27.106516206757902
Surrey Docks,4,6.003036,4.0,7.207226759657937,1.204190759657937,18.23114016074451
Surrey Docks,5,6.003036,8.0,7.697341602397051,1.6943056023970513,24.733706640328094
Surrey Docks,5,6.003036,8.0,7.164749240546351,1.1617132405463515,17.644778059854662
Surrey Docks,6,6.003036,6.0,7.63510554725849,1.6320695472584905,23.933899521472053
Surrey Docks,6,6.003036,6.0,7.122271721439693,1.1192357214396935,17.054620664039202
Surrey Docks,7,6.0583014,6.0,7.589945753259244,1.5316443532592432,22.444557693893778
Surrey Docks,7,6.0583014,6.0,7.079794202333704,1.0214928023337038,15.55008934707793
Surrey Docks,8,6.1767735,10.0,7.547104108056585,1.3703306080565847,19.97002082344619
